Date,BAC return,C return,GS return,MS return,JPM return,WFC return
1/20/2011,0.011830202,0.008403361,-0.004805093,0.045765766,0.023793182,0.002514932
1/21/2011,-0.019944979,0.01875,0.003078037,0.034114404,0.012067039,0.019441831
1/24/2011,-0.023157895,-0.006134969,0.000601685,-0.008663779,-0.005961581,0.005844356
1/25/2011,-0.020833333,-0.008230453,-0.02597715,-0.013781513,-0.003331853,0
1/26/2011,-0.005869406,-0.002074689,-0.004136313,-0.011247444,0.002451527,-0.00764526
1/27/2011,0.008856089,0.004158004,0.016861943,0.028955533,0.002667852,0.001540832
1/28/2011,-0.005120702,-0.022774327,-0.013777967,-0.027135678,-0.012416851,-0.020307692
1/31/2011,0.009558824,0.021186441,0.011435989,0.012396694,0.008980692,0.01821608
2/1/2011,0.042243263,0.01659751,0.010451045,0.017687075,0.022029372,0.03146206
2/2/2011,-0.004891684,-0.010204082,-0.001693583,-0.00868984,-0.010450686,-0.0215311
2/3/2011,0.013342697,-0.008247423,-0.002484096,0.005057316,0.000220022,0.00091687
2/4/2011,-0.00970201,0.002079002,0.001154033,0.001341832,-0.019137703,0.000305344
2/7/2011,0.026592022,0.01659751,0.013953771,0.019095477,0.020408163,0.017094017
2/8/2011,-0.00408998,-0.002040816,0.00849638,0.007232084,0.005274725,0.023409364
2/9/2011,0.002053388,-0.010224949,-0.015069712,-0.018276762,-0.013773502,-0.028445748
2/10/2011,-0.010245902,-0.012396694,-0.004035901,-0.011635638,0.009310574,-0.003923936
2/11/2011,0.019323671,0.020920502,0.007983549,0.014463505,0.022842082,0.023030303
2/14/2011,0.008124577,0.006147541,0.005160206,-0.00596817,-0.000644192,0.003258294
2/15/2011,-0.0080591,0,0.00232808,0.011340894,0.00601633,-0.005609684
2/16/2011,0.004739336,-0.00203666,0.005360014,0.012862797,0.023921401,-0.01128266
2/17/2011,-0.002021563,0.008163265,-0.009774302,-0.000651254,-0.002503129,-0.010510511
2/18/2011,-0.004051317,-0.006072874,0.005264417,0.009775171,0.003764115,-0.009408194
2/22/2011,-0.038644068,-0.044806517,-0.030349917,-0.047434656,-0.041458333,-0.038602941
2/23/2011,-0.000705219,0.002132196,0.000920584,0.004403794,-0.00108672,0.003824092
2/24/2011,-0.014114326,-0.00212766,0.002146054,-0.00539629,-0.001087903,-0.001904762
2/25/2011,0.016463851,0.002132196,0.010279001,0.012885724,0.016771945,0.030534351
2/28/2011,0.006338028,-0.004255319,-0.00811531,-0.006360897,0.000214225,-0.004320988
3/1/2011,-0.025192442,-0.023504274,-0.015081206,-0.028975741,-0.02334547,-0.018908865
3/2/2011,-0.007178751,0.006564551,0.002355713,0.005204719,-0.008552632,-0.003159558
3/3/2011,0.031814895,0.017391304,0.017317088,0.011736279,0.01924353,0.02725832
3/4/2011,-0.010511563,-0.02991453,-0.021217095,-0.029682702,-0.012152778,-0.015427337
3/7/2011,-0.006373938,-0.004405286,-0.011490683,-0.004219409,-0.007249561,-0.005954246
3/8/2011,0.047042053,0.026548673,0.013509268,0.016949153,0.026775835,0.024905422
3/9/2011,-0.006807352,0.002155172,0.006509609,-0.002777778,0.003448276,0.008920332
3/10/2011,-0.022618232,-0.023655914,-0.012811826,-0.022632312,-0.022121993,-0.022560976
3/11/2011,0.008415147,0.00660793,0.002558183,0.00961881,0.004612344,0.009981285
3/14/2011,-0.010431154,-0.006564551,-0.014002987,-0.0151729,-0.009619589,-0.008647313
3/15/2011,-0.018973999,-0.022026432,-0.007448084,-0.009315657,-0.015231788,0.00529595
3/16/2011,-0.019340974,-0.011261261,-0.018251192,-0.019529837,-0.017933199,-0.032228076
3/17/2011,0.021183346,0.013667426,0.008874207,0.012541498,0.017119379,0.004162664
3/18/2011,0.004291845,0.011235955,0.027030498,-0.000728597,0.026481149,0.014987245
3/21/2011,0.000712251,-0.015555556,0.001562891,0.013124316,-0.002404897,0.001570845
3/22/2011,-0.012099644,-0.002257336,0.003620248,-0.001079525,-0.003506465,-0.011606023
3/23/2011,-0.016570605,-0.004524887,-0.007836308,-0.00684438,0.002859028,-0.001904157
3/24/2011,-0.012454212,0.006818182,0.002381997,0.001450852,0.002850877,0.002861685
3/25/2011,-0.010385757,0.006772009,-0.012131824,-0.017385005,0.002842773,0.012682308
3/28/2011,0.002248876,-0.006726457,-0.009495474,0.001842978,0.002180549,-0.010331872
3/29/2011,-0.001495886,0.004514673,0.012782003,0.001839588,0.001305483,-0.000632711
3/30/2011,0.007490637,0,0.003786206,0,0.009343764,0.010129788
3/31/2011,-0.008921933,-0.006741573,-0.002954674,0.003305178,-0.007534984,-0.006267628
4/1/2011,0.00300075,0.00678733,0.010277427,-0.002196193,0.005422993,0.011037528
4/4/2011,0.005235602,-0.004494382,-0.008300568,-0.005869406,-0.00021575,-0.008109794
4/5/2011,0.002232143,0.009029345,6.29E-05,0.00295203,0.005179111,0.005974843
4/6/2011,0.018559762,0.026845638,0.018752753,0.02133922,0.022756548,0.012816505
4/7/2011,-0.008017493,-0.002178649,0.003150287,-0.005043228,-0.005037783,-0.007098765
4/8/2011,-0.0095518,-0.004366812,-0.008866995,-0.01339609,-0.011814346,-0.017096674
4/11/2011,0.00074184,-0.006578947,0.003168489,-0.012477064,0.000426985,-0.006957622
4/12/2011,-0.00148258,0.004415011,-0.006502756,-0.003716091,-0.004694836,0
4/13/2011,-0.01484781,-0.010989011,-0.001558409,-0.00074599,-0.008361921,-0.022929936
4/14/2011,-0.010550113,-0.015555556,-0.027345945,0,-0.027675676,-0.017275098
4/15/2011,-0.023610053,-0.002257336,-0.004236472,0.007092199,-0.001778964,-0.008623549
4/18/2011,-0.031201248,0,-0.008702379,-0.015937732,-0.020717309,-0.012378722
4/19/2011,-0.006441224,0.024886878,-0.012485369,-0.016949153,0.015696087,0.018631436
4/20/2011,-0.005672609,0.008830022,0.005531411,-0.002298851,-0.002015677,-0.041237113
4/21/2011,0.003259984,-0.004376368,0.005304519,0.016897081,0.002692998,-0.010058966
4/25/2011,0.01056052,-0.006593407,-0.008598788,-0.026435045,-0.001566697,0.000700771
4/26/2011,-0.016881029,-0.002212389,0.007096393,0.002715283,0.011432414,0.010854342
4/27/2011,0.008176615,0,-0.002675018,-0.013539652,0.008421986,0.013855213
4/28/2011,0.00729927,0.017738359,-0.01478477,0.01254902,0.007692308,0
4/29/2011,-0.011272142,0,0.002722444,0.01278079,-0.004798255,-0.005466348
5/2/2011,0.004885993,-0.021786492,0.001920403,-0.00458891,-0.009861933,0.000687049
5/3/2011,0.021069692,0.006681514,0.00376735,-0.011909335,0.016378929,0.013044971
5/4/2011,-0.008730159,0,-0.002304603,-0.01244168,-0.009146341,-0.024737377
5/5/2011,-0.01521217,-0.008849558,-0.007325766,-0.01023622,-0.007252747,-0.022585129
5/6/2011,0.000813008,0.008928571,-0.002061033,0.003977725,-0.002878016,0.004265908
5/9/2011,-0.01056052,-0.02300885,-0.006528981,-0.006339144,-0.001776199,-0.001415929
5/10/2011,0.008210181,0.000905797,0.008583691,0.015151515,0.004448399,0.011343495
5/11/2011,-0.002442997,-0.028959276,-0.016755319,-0.033385703,-0.020593446,-0.012968805
5/12/2011,-0.004081633,-0.011649581,-0.034690289,-0.004063389,-0.003165272,0.002485795
5/13/2011,-0.022131148,-0.020980669,-0.009036778,-0.015503876,-0.021320027,-0.010626993
5/16/2011,-0.005867561,-0.008186853,-0.006079457,-0.010360547,-0.006257242,-0.002506266
5/17/2011,0.003372681,0.008497208,0.001493599,0.013400335,0.021688433,0.031945441
5/18/2011,-0.009243697,-0.007221955,0.000213053,0.007024793,0.006162976,0.005913043
5/19/2011,-0.008481764,0.003394762,-0.010650383,-0.002872384,-0.001814882,-0.010719225
5/20/2011,-0.009409752,-0.008699855,-0.031218602,-0.019341564,-0.019772727,-0.021321216
5/23/2011,-0.013816926,-0.020965383,0.006296763,-0.005874948,-0.013447716,-0.016785714
5/24/2011,0.003502627,0.008715139,0.003680801,-0.006753905,-0.00493537,0.003632401
5/25/2011,-0.006980803,-0.004443347,-0.00073346,0.001274968,-0.001653283,-0.002533478
5/26/2011,0.007029877,-0.002727498,0.0001468,-0.000424448,0.004258339,0.005079826
5/27/2011,0.020069808,0.018647439,0.017613386,0.022080679,0.008009423,0.015884477
5/31/2011,0.005132592,0.004393459,0.014928602,0.003739094,0.010516476,0.008173419
6/1/2011,-0.043404255,-0.036452005,-0.032402473,-0.04263245,-0.034227567,-0.050405358
6/2/2011,0.004448399,0.009079445,-0.013145333,-0.005188067,-0.003591954,0.008166295
6/3/2011,-0.00088574,-0.003999,0.007069504,0.00478053,-0.000961307,-0.011045655
6/6/2011,-0.039893617,-0.044667503,-0.010566763,-0.025951557,-0.025018042,-0.022338049
6/7/2011,-0.016620499,-0.012871027,-0.006796117,-0.011545293,0.004687886,-0.018659558
6/8/2011,-0.010328638,-0.020489622,-0.010527107,-0.014824798,-0.008104126,-0.015909973
6/9/2011,0.010436433,0.02607987,0.014742762,0.026447788,0.014607576,0.033911672
6/10/2011,0.014084507,0.003971406,0.0178986,0.007996446,0.00170815,0.00228833
6/13/2011,0.015740741,0.032964135,0.011845203,0.029528427,0.015103532,0.023592085
6/14/2011,-0.015496809,-0.009956599,-0.003126591,-0.023972603,-0.001439885,0.004460967
6/15/2011,-0.027777778,-0.020113461,-0.016411379,-0.031578947,-0.022350397,-0.017394523
6/16/2011,0.00952381,-0.009736842,0.009195402,0.002717391,-0.007866273,0.009416196
6/17/2011,0.00754717,0.017804943,0.008376809,0.031165312,0.010901883,0.019776119
6/20/2011,-0.007490637,-0.003655352,-0.015229906,-0.019272887,-0.007843137,-0.013904135
6/21/2011,0.021698113,0.030136268,0.006067782,0.016525234,0.01062253,0.018923933
6/22/2011,-0.003693444,0.005087764,-0.01059135,-0.007029877,-0.005377658,-0.003277495
6/23/2011,-0.007414272,-0.002531005,-0.016057092,-0.011061947,-0.015237159,-0.012056997
6/24/2011,-0.01774043,0.004567369,-0.010954971,-0.006263982,-0.014474669,0.008136095
6/27/2011,0.031368821,0.010103562,-0.001527767,0.014858172,0.009875918,0.006969919
6/28/2011,-0.002764977,0.004001,-0.01109326,-0.00931677,-0.008525577,0.001457195
6/29/2011,0.029574861,0.03362391,0.025297849,0.047469772,0.023014669,0.021098581
6/30/2011,-0.016157989,0.003373494,0.004225458,-0.016246259,0.012113721,-0.000356252
7/1/2011,0.011861314,0.029779059,0.026748817,0.032594524,0.015632633,0.02173913
7/5/2011,-0.008115419,-0.007229478,-0.015733626,-0.025673401,-0.013227513,-0.008719916
7/6/2011,-0.023636364,-0.013154804,-0.004535316,-0.018142549,-0.011455033,-0.010555947
7/7/2011,0.016759777,0.014758391,0.008365076,0.011878575,0.018737673,0.019203414
7/8/2011,-0.02014652,-0.014074595,-0.006888379,-0.030434783,-0.014036786,-0.012561061
7/11/2011,-0.03271028,-0.053295265,-0.015363962,-0.032286996,-0.03215513,-0.025088339
7/12/2011,-0.01352657,-0.018094999,-0.012952583,-0.016682113,-0.001014456,-0.007249003
7/13/2011,-0.000979432,0.010238034,-0.002992863,0.003770028,0.005839045,0.005111355
7/14/2011,-0.012745098,-0.011401064,-0.000230911,-0.008920188,0.018425038,-0.009081003
7/15/2011,-0.006951341,-0.016401845,0.002078682,-0.000947418,-0.009169765,-0.003665689
7/18/2011,-0.028,-0.016675352,-0.006376767,-0.018966335,-0.003751876,-0.011037528
7/19/2011,-0.015432099,0.007419184,-0.006495013,0.014016433,0.014059754,0.056919643
7/20/2011,0.029258098,0.015781168,0.033154331,0.035271687,0.014112404,0.010207673
7/21/2011,0.03857868,0.044018643,0.021318267,0.114180479,0.032470703,0.02369338
7/22/2011,-0.009775171,-0.001488095,-0.000663815,-0.012396694,-0.002364625,-0.008168822
7/25/2011,-0.011846002,-0.008693492,0.010037641,-0.025104603,-0.01185115,-0.006520247
7/26/2011,-0.000999001,-0.004760712,0.005480453,0.00944206,-0.005996642,0.000690846
7/27/2011,-0.032,-0.036505539,-0.020930233,-0.041666667,-0.018581081,-0.013462202
7/28/2011,0.011363636,-0.002351712,0.008313539,-0.007985803,0.000245881,-0.009797061
7/29/2011,-0.008171604,0.004190676,-0.006404594,-0.004919499,-0.005653884,-0.012720848
8/1/2011,0.010298661,0.003651539,-0.006075424,0.001797753,-0.000247219,-0.00035791
8/2/2011,-0.032619776,-0.037422037,-0.021766679,-0.043965904,-0.014836795,-0.026852846
8/3/2011,0.005268704,0.005939525,0.006477177,-0.013608634,0.001506024,0.004415011
8/4/2011,-0.07442348,-0.06575416,-0.044291339,-0.062797336,-0.04962406,-0.057142857
8/5/2011,-0.074745187,-0.039356507,-0.008318149,0.016243655,-0.008438819,-0.020590521
8/8/2011,-0.203182375,-0.164174641,-0.060073494,-0.144855145,-0.094148936,-0.090440301
8/9/2011,0.167434716,0.138461538,0.04309026,0.063668224,0.06870229,0.080680331
8/10/2011,-0.109210526,-0.104651163,-0.100953312,-0.096650192,-0.055769231,-0.076674738
8/11/2011,0.070901034,0.063180063,0.070328077,0.106990881,0.067500727,0.061625874
8/12/2011,-0.008275862,-0.014526246,-0.013801863,-0.072487644,-0.021259199,-0.006587073
8/15/2011,0.079276773,0.047571189,0.022838499,0.06098283,0.027011974,0.036883547
8/16/2011,-0.046391753,-0.042532779,-0.018970872,-0.047433036,-0.023047722,-0.018784972
8/17/2011,0.008108108,-0.003006012,0.003251476,-0.003514938,0.01498751,0.013441955
8/18/2011,-0.060321716,-0.062646566,-0.035053305,-0.047619048,-0.037735849,-0.046623794
8/19/2011,-0.005706134,-0.043245175,-0.012197278,-0.012345679,-0.023870418,-0.015177066
8/22/2011,-0.078909613,-0.026522226,-0.046975662,-0.020625,-0.027365357,-0.020119863
8/23/2011,-0.018691589,0.048349962,0.003286076,0.005743459,0.041005687,0.04587156
8/24/2011,0.10952381,0.04136164,0.032285233,0.036167513,0.030189764,0.020467836
8/25/2011,0.094420601,0.048506151,-0.00426072,0.026944274,-0.003070053,0.013507982
8/26/2011,0.014379085,0.000335233,0.017388929,-0.009540847,0.013717805,-0.006865913
8/29/2011,0.081185567,0.048592493,0.038657718,0.042745334,0.039491853,0.033753558
8/30/2011,-0.032181168,-0.011185682,-0.007667787,-0.016166282,-0.015409139,-0.000786782
8/31/2011,0.006157635,0.003555268,0.009029345,0.026995305,0.013491635,0.027559055
9/1/2011,-0.031823745,-0.033816425,-0.034933746,-0.032571429,-0.033546326,-0.033333333
9/2/2011,-0.083438685,-0.053333333,-0.045470756,-0.057294743,-0.04600551,-0.040824415
9/6/2011,-0.035862069,-0.024647887,-0.023351392,-0.039473684,-0.034363269,-0.011570248
9/7/2011,0.070100143,0.046209386,0.036151492,0.065231572,0.041267943,0.043478261
9/8/2011,-0.037433155,-0.034506556,-0.032767214,-0.030006124,-0.037622056,-0.022435897
9/9/2011,-0.030555556,-0.04431737,-0.024238954,-0.035353535,-0.042673829,-0.036065574
9/12/2011,0.010028653,0.008227375,0.006552567,-0.015052356,0.010598504,0.024659864
9/13/2011,-0.007092199,0.003338279,0.011368053,0.03255814,0.002159161,0.010788382
9/14/2011,0.007142857,0.012569316,0.004323182,-0.003861004,0.009541397,0.013546798
9/15/2011,0.039716312,0.04381161,0.032810407,0.071705426,0.030792683,0.020251114
9/16/2011,-0.013642565,0.013990906,-0.004445679,-0.008438819,-0.011239278,-0.00952759
9/19/2011,-0.033195021,-0.044153156,-0.024932552,-0.079027356,-0.028118456,-0.024849699
9/20/2011,-0.012875536,-0.028148683,-0.020990364,-0.001980198,-0.007386888,0.013974517
9/21/2011,-0.075362319,-0.052357965,-0.046291784,-0.085978836,-0.059224806,-0.03891366
9/22/2011,-0.05015674,-0.061128527,-0.039648477,-0.054992764,-0.035266974,-0.0227752
9/23/2011,0.041254125,0.042570952,0.012768674,0.050535988,0.010932696,0.022442814
9/26/2011,0.045958796,0.069655725,0.041605379,0.064868805,0.069618114,0.046433094
9/27/2011,-0.018181818,0.01010479,0.004135566,0.024640657,-0.002527646,0.006857604
9/28/2011,-0.049382716,-0.039644313,-0.032446007,-0.054108216,-0.034843206,-0.020432692
9/29/2011,0.030844156,0.037808642,0.036856312,0.065677966,0.030193633,0.02208589
9/30/2011,-0.036220472,-0.047583643,-0.05326925,-0.104705103,-0.040458745,-0.034813926
10/3/2011,-0.096405229,-0.097970336,-0.047276573,-0.076980015,-0.048804781,-0.038971808
10/4/2011,0.04159132,0.055387278,0.049955595,0.123496391,0.056195462,0.044434858
10/5/2011,0.001736111,0.013120131,-0.003066187,0.033547466,0.019167217,0.011978521
10/6/2011,0.088388215,0.053014974,0.038604306,0.048342541,0.049935149,0.035510204
10/7/2011,-0.060509554,-0.053420446,-0.053507607,-0.061923584,-0.051883879,-0.032715806
10/10/2011,0.06440678,0.075517661,0.037220844,0.073735955,0.052117264,0.064792176
10/11/2011,0.01433121,0.050962627,0.005824839,0.006540222,0,-0.003061615
10/12/2011,0.032967033,0.048850575,0.024922441,0.029239766,0.027863777,0.034548944
10/13/2011,-0.054711246,-0.053424658,-0.029865806,-0.044191919,-0.048192771,-0.030797774
10/14/2011,-0.004823151,0.027496382,0.006032241,0.005284016,0.009177215,0.021056662
10/17/2011,-0.025848142,-0.016549296,0.001757469,0.001971091,-0.026654124,-0.084364454
10/18/2011,0.101160862,0.069817401,0.055211558,0.090491803,0.058956186,0.058968059
10/19/2011,-0.036144578,-0.016398929,-0.014278729,0.000601323,-0.018862184,-0.026295437
10/20/2011,0.0109375,0.023477373,0.000694513,-0.001802885,0.027286822,0.023034154
10/21/2011,-0.001545595,0.00731383,0.012195122,0.024683925,0.008753396,0.021350932
10/24/2011,0.040247678,0.04290429,0.018513077,0.007638073,0.034410533,0.007981756
10/25/2011,-0.038690476,-0.022151899,-0.034045009,-0.036734694,-0.03124096,-0.036576169
10/26/2011,0.020123839,0.008090615,0.058641975,0.007263923,0.020603165,0.008219178
10/27/2011,0.095599393,0.096950241,0.094705163,0.166466346,0.083089526,0.050854037
10/28/2011,0.01800554,-0.000292654,-0.004639175,-0.005151984,-0.0089141,0.000369413
10/31/2011,-0.070748299,-0.075234192,-0.054462282,-0.086483687,-0.052602889,-0.043205318
11/1/2011,-0.06295754,-0.076606521,-0.054860794,-0.079931973,-0.058975834,-0.043998456
11/2/2011,0.05,0.022625986,0.025014487,0.032655576,0.028431672,0.022607994
11/3/2011,0.02827381,0.031847134,0.01460473,0.011336516,0.021997622,0.018949862
11/4/2011,-0.060781476,-0.014294997,-0.024517088,-0.013569322,-0.011925538,-0.015885316
11/7/2011,-0.006163328,0.006921556,0.005045697,0.011961722,0.00794819,0.000787402
11/8/2011,0.012403101,0.028477905,0.028511888,0.023640662,0.022780374,0.043666404
11/9/2011,-0.056661562,-0.081795035,-0.082059311,-0.090069284,-0.070816676,-0.058047493
11/10/2011,-0.021103896,-0.00762565,-0.001705629,0.006345178,0.006146281,0.003601441
11/11/2011,0.029850746,0.024449878,0.021708543,0.031525851,0.016493586,0.022727273
11/14/2011,-0.025764895,-0.032390044,-0.023313004,-0.026894866,-0.021935096,-0.021442495
11/15/2011,0.01322314,-0.012684989,0.004632894,0.000628141,0.004608295,0.007569721
11/16/2011,-0.037520392,-0.041399001,-0.04160401,-0.079723792,-0.037614679,-0.013839462
11/17/2011,-0.016949153,-0.03201787,-0.033995816,-0.036152797,-0.031140769,-0.010825982
11/18/2011,-0.003448276,0.010769231,-0.004764483,0.005661713,0.004263693,0.000810701
11/21/2011,-0.05017301,-0.04870624,-0.006636927,-0.042927516,-0.023187459,-0.020656136
11/22/2011,-0.021857923,-0.0216,-0.020810515,-0.005882353,-0.016716817,-0.010339123
11/23/2011,-0.04283054,-0.038838921,-0.01689038,-0.036242604,-0.035022101,-0.030087756
11/25/2011,0.005836576,0.005104211,0.009784958,0.017651573,0.003523608,0.012925463
11/28/2011,0.015473888,0.060093102,0.022873239,0.040723982,0.023876404,0.027222459
11/29/2011,-0.032380952,0.00758483,-0.021700815,-0.035507246,-0.020576132,-0.002898551
11/30/2011,0.070866142,0.088748019,0.079382952,0.111194591,0.084383754,0.073920266
12/1/2011,0.016544118,-0.01783115,-0.014917588,-0.018931711,-0.016467549,-0.008507347
12/2/2011,0.019891501,0.043719896,0.029863391,0.069607167,0.061391989,0.016770671
12/5/2011,0.026595745,0.058927938,0.026426735,0.067654639,0.036498608,0.025700038
12/6/2011,-0.001727116,-0.002681864,0.013424163,0.0006035,-0.008355715,-0.003365744
12/7/2011,0.019031142,0.002689076,0.039244761,0.045838359,0.023171833,0.015009381
12/8/2011,-0.050933786,-0.069728461,-0.04955769,-0.084198385,-0.052352941,-0.031792976
12/9/2011,0.023255814,0.036756757,0.01531225,0.031486146,0.029795158,0.027491409
12/12/2011,-0.047202797,-0.053875565,-0.033711188,-0.061050061,-0.034358047,-0.023039762
12/13/2011,-0.023853211,-0.011756062,-0.030500867,-0.013654096,-0.02340824,-0.019018638
12/14/2011,-0.016917293,-0.031598513,-0.018834175,-0.007251154,0.007031,0.00271423
12/15/2011,0.005736138,-0.004990403,-0.014477212,-0.003320053,0.007933989,-0.00966744
12/16/2011,-0.011406844,0.004243827,-0.019586507,-0.001998668,0.004093199,0.014447481
12/19/2011,-0.040384615,-0.046484825,-0.02663707,-0.054739653,-0.037315773,-0.025789069
12/20/2011,0.036072144,0.0455278,0.037400228,0.04519774,0.049185668,0.047016989
12/21/2011,0.011605416,0.005780347,0.011211255,0.007432432,0.003415088,0.014716981
12/22/2011,0.045889101,0.059386973,0.026304348,0.065057009,0.034962871,0.013387877
12/23/2011,0.023765996,-0.006871609,-0.006672315,-0.007556675,0.003587444,0.019816514
12/27/2011,-0.021428571,-0.020393299,-0.020151402,-0.029822335,-0.016085791,-0.00647715
12/28/2011,-0.034671533,-0.028624535,-0.019368879,-0.025506867,-0.011504693,-0.018109381
12/29/2011,0.032136106,0.024110218,0.009875721,0.022818792,0.023583461,0.023976392
12/30/2011,0.018315018,-0.016816143,-0.006372926,-0.007217848,-0.005086774,-0.007204611
1/3/2012,0.043165468,0.076776891,0.054517306,0.062789161,0.052030075,0.031567489
1/4/2012,0.001724138,-0.005647723,-0.006501678,-0.008706468,-0.000857633,0.004572635
1/5/2012,0.08605852,0.012069578,-0.001688833,0.021329987,0.020886981,0.016106443
1/6/2012,-0.020602219,0.001403016,-0.012264749,-0.023341523,-0.00896861,-0.00275672
1/9/2012,0.014563107,0.018563923,0.013594519,0.018867925,-0.001696833,0.01243953
1/10/2012,0.057416268,0.031636864,0.038441229,0.042592593,0.021246459,0.003754266
1/11/2012,0.036199095,0.042333333,0.014542866,0.012433393,0.016920943,0.007140428
1/12/2012,-0.011644833,0.010553246,0.014534884,0.004093567,0.005182761,-0.00033761
1/13/2012,-0.026509573,-0.02721519,-0.022231005,-0.031450204,-0.025237449,0
1/17/2012,-0.019667171,-0.081977879,-0.012934519,-0.022850271,-0.02811804,0.007429922
1/18/2012,0.049382716,0.028703047,0.067874693,0.067692308,0.046691492,0.013744552
1/19/2012,0.023529412,0.010334137,0.032307545,0.053602305,0.010673235,-0.00297619
1/20/2012,0.015804598,0.010569383,0.009843982,0.006017505,0.01164365,0.012935323
1/23/2012,0.025459689,0.00708502,-0.005057936,-0.009787928,0.008029979,0.012442698
1/24/2012,0.005517241,0.001675042,0.006285239,-0.003844042,0,-0.01228978
1/25/2012,0.008230453,0.002006689,-0.00551116,-0.000551268,-0.001593202,-0.01113294
1/26/2012,-0.006802721,0.014018692,0.002678489,0.003861004,-0.002925532,-0.03807947
1/27/2012,-0.001369863,0.016129032,0.029568902,0.01978022,-0.007468658,0.018932874
1/30/2012,-0.030178326,-0.020732102,-0.018251767,-0.019396552,-0.005374899,-0.011824324
1/31/2012,0.008486563,0.016209064,0.015857104,0.024725275,0.00783572,-0.001367521
2/1/2012,0.032258065,0.028645833,0.017762627,0.039678284,0.008042895,0.023279699
2/2/2012,0.012228261,0.012341772,-0.000528867,0.006704487,-0.001329787,0.00033456
2/3/2012,0.052348993,0.048452641,0.036511156,0.040471311,0.019440746,0.024414716
2/6/2012,0.016581633,-0.007155635,-0.001191185,0.009847366,-0.003657262,-0.014038524
2/7/2012,-0.015056462,-0.006906907,-0.012011245,-0.012189176,-0.007079182,0.001986755
2/8/2012,0.03566879,0.035077109,0.00146577,0.008884501,0.011354634,0.012227363
2/9/2012,0.006150062,-0.01665206,-0.00232458,-0.004892368,-0.011488251,-0.001632387
2/10/2012,-0.013447433,-0.021687463,-0.015188126,-0.033431662,-0.006603275,-0.010464356
2/13/2012,0.022304833,-0.001518372,0.003592709,-0.006103764,0.018346185,0.011896894
2/14/2012,-0.032727273,-0.0243309,-0.014494019,-0.025076766,-0.009921671,-0.006531679
2/15/2012,-0.025062657,-0.011221945,0.002657925,-0.004724409,-0.01371308,-0.008218277
2/16/2012,0.039845758,0.031210593,0.013872935,0.012130802,0.016042781,0.006629102
2/17/2012,-0.008652658,0.006420055,0.010196967,-0.001563314,0.012368421,0.023707606
2/21/2012,0.011221945,0.013365735,0.006211716,0.005219207,-0.000259943,-0.004181409
2/22/2012,-0.01972873,-0.029976019,-0.01946326,-0.027518172,-0.010140406,-0.011950904
2/23/2012,0.008805031,0.010815822,0.012591815,0.012813668,0.011032309,0.001961425
2/24/2012,-0.017456359,-0.011005809,0.000604491,-0.02530311,-0.005455963,-0.015334421
2/27/2012,0.020304569,0.017928903,0.00310693,0.014061655,0.020376176,0.028164347
2/28/2012,0.009950249,0.016702095,0.007571195,-0.002133333,0.003840246,0.010957138
2/29/2012,-0.018472906,-0.004778973,-0.016821791,-0.00908605,0.000765111,-0.002550207
3/1/2012,0.018820577,0.024309724,0.052023623,0.035059331,0.028797146,0.007989773
3/2/2012,0.001231527,-0.000878992,-0.009659044,-0.016675352,0.006440426,-0.0082435
3/5/2012,-0.019680197,-0.012316716,-0.011087029,-0.030736619,-0.005660842,-0.009910486
3/6/2012,-0.032622334,-0.04631829,-0.041810672,-0.053034445,-0.026732673,-0.027768809
3/7/2012,0.040207523,0.03486924,0.024016891,0.032332564,0.01602238,0.009963467
3/8/2012,0.004987531,0.022864019,0.00661512,0.016778523,0.012265332,0.032555081
3/9/2012,-0.001240695,0.005882353,0.001024153,0.010451045,0.014589515,0.008280255
3/12/2012,-0.007453416,0.002631579,-0.002557763,-0.009254219,-0.011942481,-0.00473784
3/13/2012,0.062578223,0.062992126,0.06453543,0.04010989,0.070300937,0.057759441
3/14/2012,0.041224971,-0.034019204,-0.033483218,-0.017432647,0.004378889,0.00120012
3/15/2012,0.045248869,0.030105084,0.022347761,0.048924731,0.025699862,0.020976925
3/16/2012,0.060606061,0.011579818,-0.001056395,0.001025115,-0.002908277,-0.00528324
3/19/2012,-0.02755102,0.013082584,0.011144554,0.027137737,0.009647745,0.010622603
3/20/2012,0.029380902,0.024482109,0.01383749,0.017447657,0.008444444,0.002043796
3/21/2012,0.001019368,-0.007352941,-0.000238057,-0.017148457,-0.005729396,-0.008741259
3/22/2012,-0.022403259,-0.023809524,-0.009921422,-0.023429711,-0.010416667,-0.019400353
3/23/2012,0.026041667,0.006233062,0.011544012,0.037774375,0.011422172,0.005095923
3/26/2012,0.008121827,0.00807972,0.014978602,0.041318249,0.022364925,0.025648673
3/27/2012,-0.033232628,-0.017365749,-0.01358632,-0.021256495,-0.006064544,-0.011340506
3/28/2012,0.015625,0.007612833,0.000237473,-0.023166023,0.008280671,0.013823529
3/29/2012,-0.022564103,-0.014840799,-0.020576132,-0.024703557,-0.012967365,-0.015375689
3/30/2012,0.004197272,0.00109559,0.004928895,-0.005065856,0.006787826,0.005892752
4/2/2012,0.011494253,0.00875513,0.004261478,0.008655804,0.003262288,0.010837727
4/3/2012,-0.019628099,-0.013561161,-0.017534027,-0.022211005,-0.015391285,-0.000869313
